ts,potus
2018-08-22 20:44:15,1
2018-08-22 20:18:11,1
2018-08-22 18:34:05,1
2018-08-22 17:48:23,1
2018-08-22 16:15:09,1
2018-08-22 15:43:00,1
2018-08-22 15:06:39,1
2018-08-22 01:17:27,1
2018-08-21 22:33:19,1
2018-08-21 21:30:59,1
2018-08-21 19:43:15,1
2018-08-21 18:49:22,1
2018-08-21 17:57:26,1
2018-08-21 16:33:14,1
2018-08-21 15:22:23,1
2018-08-21 15:11:29,1
2018-08-21 14:38:32,1
2018-08-21 11:51:04,1
2018-08-21 00:06:25,1
2018-08-20 23:49:43,1
2018-08-20 23:18:07,1
2018-08-20 22:33:35,1
2018-08-20 21:55:49,1
2018-08-20 21:14:22,1
2018-08-20 20:11:32,1
2018-08-20 20:11:24,1
2018-08-20 20:09:33,1
2018-08-20 20:08:35,1
2018-08-20 20:08:33,1
2018-08-20 19:22:04,1
2018-08-20 15:02:38,1
2018-08-20 14:25:41,1
2018-08-18 19:40:45,1
2018-08-18 14:31:55,1
2018-08-18 13:47:37,1
2018-08-18 01:31:54,1
2018-08-17 19:26:34,1
2018-08-17 12:30:06,1
2018-08-16 22:52:41,1
2018-08-16 18:59:36,1
2018-08-16 18:59:29,1
2018-08-16 15:37:16,1
2018-08-16 15:29:29,1
2018-08-16 14:39:20,1
2018-08-15 19:22:28,1
2018-08-15 18:35:37,1
2018-08-15 18:35:26,1
2018-08-15 17:11:23,1
2018-08-15 15:04:58,1
2018-08-15 13:24:18,1
2018-08-14 18:31:25,1
2018-08-14 18:22:52,1
2018-08-14 15:49:18,1
2018-08-14 15:44:24,1
2018-08-14 15:39:14,1
2018-08-14 15:32:21,1
2018-08-14 11:43:19,1
2018-08-14 01:38:20,1
2018-08-14 00:13:29,1
2018-08-13 22:37:15,1
2018-08-13 21:46:28,1
2018-08-13 20:31:45,1
2018-08-13 19:38:07,1
2018-08-13 18:49:02,1
2018-08-13 18:20:09,1
2018-08-13 17:58:17,1
2018-08-13 17:19:15,1
2018-08-13 16:59:04,1
2018-08-12 01:51:56,1
2018-08-11 19:25:35,1
2018-08-11 16:04:34,1
2018-08-11 13:55:23,1
2018-08-11 13:42:13,1
2018-08-10 22:49:57,1
2018-08-09 19:35:44,1
2018-08-09 19:35:23,1
2018-08-09 16:05:36,1
2018-08-09 15:01:38,1
2018-08-08 22:42:31,1
2018-08-08 21:54:52,1
2018-08-08 20:47:22,1
2018-08-07 18:25:59,1
2018-08-07 00:47:47,1
2018-08-06 21:54:29,1
2018-08-06 21:51:27,1
2018-08-06 21:51:19,1
2018-08-06 20:05:16,1
2018-08-04 20:54:53,1
2018-08-04 19:51:58,1
2018-08-04 16:00:57,1
2018-08-03 23:00:40,1
2018-08-03 21:12:26,1
2018-08-03 21:11:05,1
2018-08-03 19:19:36,1
2018-08-03 17:19:28,1
2018-08-03 15:08:46,1
2018-08-03 01:30:05,1
2018-08-02 20:17:22,1
2018-08-02 19:12:36,1
2018-08-02 19:12:25,1
2018-08-02 16:51:36,1
2018-08-02 15:33:04,1
2018-08-02 14:58:37,1
2018-08-02 14:26:22,1
2018-08-02 14:08:01,1
2018-08-02 14:07:59,1
2018-08-02 04:52:24,1
2018-08-02 03:35:25,1
2018-08-01 23:16:17,1
2018-08-01 23:09:15,1
2018-08-01 22:27:34,1
2018-08-01 21:19:07,1
2018-08-01 19:13:54,1
2018-08-01 18:57:14,1
2018-08-01 15:16:26,1
2018-08-01 14:51:54,1
2018-08-01 12:08:16,1
2018-08-01 00:25:51,1
2018-07-31 23:13:13,1
2018-07-31 22:50:32,1
2018-07-31 22:50:29,1
2018-07-31 22:50:27,1
2018-07-31 22:15:28,1
2018-07-31 20:50:36,1
2018-07-31 20:43:57,1
2018-07-31 19:46:28,1
2018-07-31 19:46:26,1
2018-07-31 17:58:26,1
2018-07-31 14:34:05,1
2018-07-31 13:26:13,1
2018-07-31 12:49:02,1
2018-07-31 02:45:44,1
2018-07-30 22:48:22,1
2018-07-30 21:21:54,1
2018-07-30 20:04:22,1
2018-07-30 19:47:17,1
2018-07-30 19:32:43,1
2018-07-30 19:31:18,1
2018-07-30 18:59:31,1
2018-07-30 18:59:28,1
2018-07-30 18:39:10,1
2018-07-30 18:39:08,1
2018-07-30 17:52:28,1
2018-07-30 17:42:21,1
2018-07-30 17:23:34,1
2018-07-30 11:58:28,1
2018-07-29 17:18:00,1
2018-07-29 12:48:01,1
2018-07-28 16:39:05,1
2018-07-27 20:47:00,1
2018-07-27 20:01:46,1
2018-07-27 19:23:59,1
2018-07-27 19:02:53,1
2018-07-27 18:07:27,1
2018-07-27 17:05:22,1
2018-07-27 16:22:02,1
2018-07-27 16:20:33,1
2018-07-27 16:20:32,1
2018-07-27 15:23:26,1
2018-07-27 14:44:24,1
2018-07-27 13:43:42,1
2018-07-27 13:36:36,1
2018-07-27 13:19:26,1
2018-07-27 02:48:19,1
2018-07-26 21:49:42,1
2018-07-26 21:49:37,1
2018-07-26 21:45:36,1
2018-07-26 21:35:25,1
2018-07-26 21:18:29,1
2018-07-26 21:06:59,1
2018-07-26 21:06:57,1
2018-07-26 21:06:54,1
2018-07-26 20:13:36,1
2018-07-26 19:03:24,1
2018-07-26 18:59:16,1
2018-07-26 18:39:21,1
2018-07-26 18:29:29,1
2018-07-26 17:31:44,1
2018-07-26 16:29:20,1
2018-07-26 13:46:27,1
2018-07-26 12:11:42,1
2018-07-26 01:57:30,1
2018-07-26 01:08:53,1
2018-07-26 01:02:03,1
2018-07-25 23:55:11,1
2018-07-25 23:14:43,1
2018-07-25 23:14:41,1
2018-07-25 23:14:39,1
2018-07-25 21:01:59,1
2018-07-25 20:18:34,1
2018-07-25 19:11:24,1
2018-07-25 17:58:01,1
2018-07-25 16:31:30,1
2018-07-25 13:08:29,1
2018-07-25 01:18:53,1
2018-07-25 01:18:27,1
2018-07-25 00:19:43,1
2018-07-25 00:05:34,1
2018-07-24 23:22:19,1
2018-07-24 23:17:53,1
2018-07-24 22:34:42,1
2018-07-24 21:35:19,1
2018-07-24 20:58:58,1
2018-07-24 19:21:26,1
2018-07-24 18:46:55,1
2018-07-24 18:26:54,1
2018-07-24 18:01:36,1
2018-07-24 17:52:21,1
2018-07-24 17:48:22,1
2018-07-24 16:57:38,1
2018-07-24 15:51:48,1
2018-07-24 02:08:12,1
2018-07-24 01:36:38,1
2018-07-23 23:57:53,1
2018-07-23 23:23:48,1
2018-07-23 20:32:09,1
2018-07-23 20:09:52,1
2018-07-23 19:26:14,1
2018-07-23 18:37:30,1
2018-07-23 17:18:25,1
2018-07-23 15:51:32,1
2018-07-23 03:27:59,1
2018-07-22 21:24:13,1
2018-07-20 21:51:59,1
2018-07-20 21:51:33,1
2018-07-20 20:42:08,1
2018-07-20 18:23:42,1
2018-07-20 17:14:19,1
2018-07-20 15:23:28,1
2018-07-20 14:37:01,1
2018-07-20 14:25:46,1
2018-07-20 14:25:39,1
2018-07-20 14:17:29,1
2018-07-20 13:56:11,1
2018-07-20 13:05:26,1
2018-07-20 12:53:37,1
2018-07-20 12:53:31,1
2018-07-20 12:32:08,1
2018-07-20 03:08:11,1
2018-07-20 01:08:01,1
2018-07-20 01:07:52,1
2018-07-20 00:38:53,1
2018-07-19 23:09:27,1
2018-07-19 21:22:27,1
2018-07-19 20:47:45,1
2018-07-19 20:40:17,1
2018-07-19 20:40:08,1
2018-07-19 20:31:03,1
2018-07-19 19:08:47,1
2018-07-19 18:35:35,1
2018-07-19 18:15:40,1
2018-07-19 16:33:14,1
2018-07-19 15:21:29,1
2018-07-19 15:21:28,1
2018-07-19 14:43:25,1
2018-07-19 14:36:35,1
2018-07-19 14:32:21,1
2018-07-19 13:28:31,1
2018-07-19 01:36:47,1
2018-07-19 00:09:03,1
2018-07-19 00:08:41,1
2018-07-18 23:03:26,1
2018-07-18 23:03:24,1
2018-07-18 21:59:48,1
2018-07-18 21:33:47,1
2018-07-18 20:43:43,1
2018-07-18 20:16:52,1
2018-07-18 18:05:25,1
2018-07-18 16:50:06,1
2018-07-18 15:05:23,1
2018-07-18 15:05:20,1
2018-07-18 04:25:52,1
2018-07-18 01:20:40,1
2018-07-18 00:23:28,1
2018-07-17 23:14:20,1
2018-07-17 22:59:38,1
2018-07-17 21:49:16,1
2018-07-17 20:30:41,1
2018-07-17 19:10:51,1
2018-07-17 18:57:37,1
2018-07-17 18:38:16,1
2018-07-17 17:08:31,1
2018-07-17 14:39:45,1
2018-07-17 14:35:23,1
2018-07-17 14:23:15,1
2018-07-17 14:01:26,1
2018-07-16 22:54:34,1
2018-07-16 20:54:40,1
2018-07-16 20:34:54,1
2018-07-16 20:32:57,1
2018-07-16 20:00:44,1
2018-07-16 17:29:19,1
2018-07-16 17:21:28,1
2018-07-16 17:21:26,1
2018-07-16 17:21:22,1
2018-07-16 16:57:21,1
2018-07-16 16:56:31,1
2018-07-16 16:52:26,1
2018-07-16 16:47:51,1
2018-07-16 16:41:38,1
2018-07-16 16:12:14,1
2018-07-16 15:53:25,1
2018-07-16 13:50:06,1
2018-07-16 12:05:00,1
2018-07-16 12:04:44,1
2018-07-16 11:19:45,1
2018-07-16 11:19:34,1
2018-07-15 16:40:48,1
2018-07-15 16:40:47,1
2018-07-15 14:34:32,1
2018-07-14 17:42:02,1
2018-07-14 14:23:11,1
2018-07-14 12:45:01,1
2018-07-14 12:06:55,1
2018-07-14 12:06:53,1
2018-07-14 12:06:51,1
2018-07-13 20:03:49,1
2018-07-13 18:05:49,1
2018-07-13 17:55:37,1
2018-07-13 17:16:56,1
2018-07-13 14:57:20,1
2018-07-13 14:57:18,1
2018-07-13 14:19:22,1
2018-07-13 14:15:01,1
2018-07-13 14:12:02,1
2018-07-13 13:04:09,1
2018-07-13 12:46:07,1
2018-07-12 22:14:27,1
2018-07-12 21:25:50,1
2018-07-12 21:18:57,1
2018-07-12 20:13:41,1
2018-07-12 19:07:23,1
2018-07-12 18:58:46,1
2018-07-12 18:53:25,1
2018-07-12 18:15:52,1
2018-07-12 18:08:46,1
2018-07-12 17:47:22,1
2018-07-12 16:56:30,1
2018-07-12 16:32:47,1
2018-07-12 15:11:26,1
2018-07-12 14:13:38,1
2018-07-12 13:43:33,1
2018-07-12 13:16:32,1
2018-07-12 11:01:09,1
2018-07-11 23:34:17,1
2018-07-11 21:13:58,1
2018-07-11 21:13:31,1
2018-07-11 21:13:20,1
2018-07-11 21:13:18,1
2018-07-11 21:13:05,1
2018-07-11 20:43:40,1
2018-07-11 17:15:24,1
2018-07-11 17:12:47,1
2018-07-11 17:07:40,1
2018-07-11 17:07:38,1
2018-07-11 15:18:51,1
2018-07-11 12:51:58,1
2018-07-11 12:41:39,1
2018-07-11 12:41:37,1
2018-07-10 22:42:33,1
2018-07-10 19:06:26,1
2018-07-10 18:53:04,1
2018-07-10 18:43:13,1
2018-07-10 17:53:12,1
2018-07-10 17:32:27,1
2018-07-10 17:07:20,1
2018-07-10 15:17:25,1
2018-07-10 14:50:01,1
2018-07-10 14:40:59,1
2018-07-10 14:25:13,1
2018-07-10 14:20:46,1
2018-07-10 12:40:26,1
2018-07-10 10:00:43,1
2018-07-10 10:00:41,1
2018-07-10 10:00:29,1
2018-07-10 10:00:25,1
2018-07-10 02:54:21,1
2018-07-10 02:23:19,1
2018-07-10 02:09:22,1
2018-07-10 02:00:28,1
2018-07-10 01:50:18,1
2018-07-10 01:45:02,1
2018-07-10 01:30:28,1
2018-07-10 01:27:41,1
2018-07-10 01:06:58,1
2018-07-10 01:01:39,1
2018-07-10 00:33:47,1
2018-07-10 00:13:16,1
2018-07-10 00:04:23,1
2018-07-09 22:23:46,1
2018-07-09 17:37:51,1
2018-07-09 17:09:28,1
2018-07-09 17:09:27,1
2018-07-09 16:55:22,1
2018-07-09 14:26:04,1
2018-07-08 22:18:07,1
2018-07-08 22:17:58,1
2018-07-08 20:42:40,1
2018-07-06 21:09:26,1
2018-07-06 20:51:25,1
2018-07-06 20:33:08,1
2018-07-06 19:27:36,1
2018-07-06 18:07:10,1
2018-07-06 16:42:33,1
2018-07-06 16:37:28,1
2018-07-06 16:14:11,1
2018-07-06 04:30:08,1
2018-07-06 01:08:36,1
2018-07-06 01:02:32,1
2018-07-05 20:48:33,1
2018-07-05 17:47:49,1
2018-07-05 15:53:35,1
2018-07-05 14:28:42,1
2018-07-05 14:28:39,1
2018-07-05 14:28:38,1
2018-07-05 02:48:11,1
2018-07-04 14:51:08,1
2018-07-04 14:43:46,1
2018-07-04 13:07:27,1
2018-07-04 00:44:34,1
2018-07-03 22:41:37,1
2018-07-03 19:13:57,1
2018-07-03 18:17:24,1
2018-07-03 17:01:39,1
2018-07-03 15:23:41,1
2018-07-03 14:13:50,1
2018-07-03 14:01:16,1
2018-07-03 10:53:34,1
2018-07-03 02:44:57,1
2018-07-02 21:48:36,1
2018-07-02 16:18:08,1
2018-07-02 16:17:51,1
2018-07-02 16:17:50,1
2018-07-02 14:38:05,1
2018-07-02 03:02:33,1
2018-07-01 20:35:18,1
2018-06-30 19:45:22,1
2018-06-30 19:45:20,1
2018-06-29 23:33:00,1
2018-06-29 23:02:57,1
2018-06-29 23:02:03,1
2018-06-29 23:01:52,1
2018-06-29 23:00:22,1
2018-06-29 22:59:39,1
2018-06-29 22:59:18,1
2018-06-29 22:59:03,1
2018-06-29 22:58:43,1
2018-06-29 22:01:38,1
2018-06-29 21:05:10,1
2018-06-29 21:05:07,1
2018-06-29 20:37:32,1
2018-06-29 20:23:00,1
2018-06-29 20:18:22,1
2018-06-29 19:00:14,1
2018-06-29 18:24:59,1
